speed_0,speed_1,grabMsec,tram_mode_dbw_feedback,tram_mode_applied_control,m_speed_mode_driver,episode
19.91,19.86,451013,15,0,0,new.003.042.
19.91,20.0,451104,15,0,0,new.003.042.
19.830000000000002,20.0,451215,15,0,0,new.003.042.
19.830000000000002,19.78,451307,15,0,0,new.003.042.
19.91,19.78,451409,15,0,0,new.003.042.
19.91,19.89,451512,-3,0,-3,new.003.042.
19.73,19.89,451614,-3,0,-3,new.003.042.
19.73,19.7,451710,-5,0,-5,new.003.042.
19.81,19.7,451828,-5,0,-5,new.003.042.
19.81,19.73,451923,-5,0,-5,new.003.042.
19.69,19.73,452020,-7,0,-7,new.003.042.
19.69,19.66,452122,-7,0,-7,new.003.042.
19.45,19.66,452214,-7,0,-7,new.003.042.
19.45,19.32,452332,-7,0,-7,new.003.042.
19.2,19.080000000000002,452424,-7,0,-7,new.003.042.
19.2,19.080000000000002,452534,-5,0,-5,new.003.042.
18.740000000000002,18.66,452630,-3,0,-3,new.003.042.
18.740000000000002,18.66,452731,15,0,0,new.003.042.
18.400000000000002,18.400000000000002,452834,15,0,0,new.003.042.
18.400000000000002,18.400000000000002,452928,15,0,0,new.003.042.
18.17,18.28,453040,15,0,3,new.003.042.
18.17,18.28,453205,3,0,3,new.003.042.
18.32,18.21,453236,3,0,3,new.003.042.
18.32,18.21,453341,3,0,3,new.003.042.
17.89,18.37,453442,3,0,3,new.003.042.
17.89,18.37,453544,3,0,3,new.003.042.
18.23,18.17,453645,3,0,3,new.003.042.
18.23,18.17,453747,3,0,3,new.003.042.
18.13,18.09,453851,3,0,3,new.003.042.
18.13,18.09,454004,3,0,3,new.003.042.
18.38,18.29,454050,3,0,3,new.003.042.
18.38,18.29,454248,3,0,3,new.003.042.
18.5,18.51,454349,3,0,3,new.003.042.
18.5,18.51,454451,3,0,3,new.003.042.
18.69,18.69,454558,3,0,3,new.003.042.
18.69,18.69,454652,3,0,3,new.003.042.
19.06,18.93,454764,3,0,3,new.003.042.
19.16,18.93,454858,3,13,3,new.003.042.
19.16,19.07,454966,3,11,3,new.003.042.
19.52,19.07,455060,3,9,3,new.003.042.
19.52,19.47,455164,3,9,3,new.003.042.
19.650000000000002,19.47,455267,3,7,3,new.003.042.
19.650000000000002,19.68,455372,3,7,3,new.003.042.
19.990000000000002,19.68,455469,15,5,0,new.003.042.
19.990000000000002,19.94,455571,15,5,0,new.003.042.
20.27,19.94,455677,15,5,0,new.003.042.
20.27,20.150000000000002,455787,15,3,0,new.003.042.
20.36,20.150000000000002,455880,15,3,0,new.003.042.
20.36,20.03,455980,15,3,0,new.003.042.
20.52,20.03,456082,15,3,0,new.003.042.
20.52,20.31,456183,15,3,0,new.003.042.
20.16,20.31,456284,-3,0,0,new.003.042.
20.16,20.11,456385,-3,-3,0,new.003.042.
20.32,20.11,456488,-3,-3,0,new.003.043.
20.32,20.02,456592,-3,-3,0,new.003.043.
19.990000000000002,20.02,456695,-3,-3,3,new.003.043.
19.990000000000002,19.900000000000002,456789,-5,-3,3,new.003.043.
19.96,19.900000000000002,456895,-5,-5,3,new.003.043.
19.96,19.900000000000002,456998,-5,-5,3,new.003.043.
19.68,19.900000000000002,457101,-5,-5,3,new.003.043.
19.68,19.54,457204,-5,-5,3,new.003.043.
19.41,19.54,457298,-5,-5,3,new.003.043.
19.41,19.26,457407,-5,-5,3,new.003.043.
19.03,19.26,457503,-5,-5,3,new.003.043.
19.03,18.87,457607,-5,-5,3,new.003.043.
18.59,18.87,457706,-5,-5,0,new.003.043.
18.59,18.45,457807,-5,-5,0,new.003.043.
18.23,18.45,457913,-3,-5,0,new.003.043.
18.23,18.11,458011,-3,-3,0,new.003.043.
17.84,18.11,458113,-3,-3,0,new.003.043.
17.84,17.75,458214,-3,-3,0,new.003.043.
17.400000000000002,17.75,458317,-3,-3,0,new.003.043.
17.400000000000002,17.37,458423,-3,-3,0,new.003.043.
17.080000000000002,17.37,458515,-3,-3,0,new.003.043.
17.080000000000002,16.96,458626,-3,-3,0,new.003.043.
16.78,16.61,458717,-3,-3,0,new.003.043.
16.78,16.61,458827,-3,-3,0,new.003.043.
16.42,16.19,458929,-3,-3,0,new.003.043.
16.42,16.19,459031,-3,-3,0,new.003.043.
15.94,15.790000000000001,459126,15,-3,0,new.003.043.
15.94,15.790000000000001,459228,15,0,0,new.003.043.
15.52,15.52,459351,15,0,0,new.003.043.
15.32,15.280000000000001,459442,15,0,0,new.003.043.
15.32,15.280000000000001,459547,15,3,0,new.003.043.
15.35,15.15,459651,15,3,0,new.003.043.
15.35,15.15,459752,15,3,3,new.003.043.
14.64,15.11,459854,3,3,3,new.003.043.
14.64,15.11,459945,3,3,3,new.003.043.
15.22,15.07,460058,3,3,3,new.003.043.
15.22,15.07,460151,3,3,3,new.003.043.
15.290000000000001,15.1,460256,3,3,3,new.003.043.
15.290000000000001,15.1,460351,3,3,3,new.003.043.
15.030000000000001,15.11,460453,3,3,5,new.003.043.
15.030000000000001,15.11,460561,3,3,5,new.003.043.
15.200000000000001,15.16,460654,3,3,7,new.003.043.
15.200000000000001,15.16,460759,3,3,7,new.003.043.
15.280000000000001,15.35,460855,3,3,7,new.003.043.
15.51,15.35,460959,3,3,7,new.003.043.
15.51,15.58,461073,3,3,7,new.003.043.
15.75,15.58,461165,3,3,7,new.003.043.
15.75,15.860000000000001,461267,3,3,7,new.003.043.
16.14,15.860000000000001,461365,3,3,7,new.003.043.
16.14,16.07,461467,15,0,7,new.003.043.
15.72,16.07,461565,15,0,7,new.003.043.
15.72,16.04,461671,3,3,7,new.003.043.
16.55,16.04,461773,3,3,7,new.003.043.
16.55,15.98,461875,15,0,7,new.003.043.
16.63,15.98,461980,15,0,7,new.003.043.
16.63,16.41,462087,15,0,5,new.003.043.
16.57,16.41,462184,15,0,3,new.003.043.
16.57,16.34,462287,15,0,3,new.003.043.
16.490000000000002,16.34,462380,15,0,0,new.003.043.
16.490000000000002,16.69,462544,15,0,0,new.003.043.
16.490000000000002,16.69,462585,15,0,0,new.003.043.
16.490000000000002,16.26,462790,3,0,3,new.003.043.
16.46,16.54,462893,3,0,3,new.003.043.
16.4,16.54,463093,3,0,3,new.003.043.
16.4,16.39,463198,3,0,3,new.003.043.
16.54,16.39,463302,3,0,3,new.003.043.
16.54,16.55,463395,3,0,3,new.003.043.
16.41,16.55,463497,3,0,3,new.003.043.
16.41,16.56,463600,5,0,5,new.003.043.
16.61,16.56,463708,7,0,7,new.003.043.
16.61,16.75,463811,7,0,7,new.003.043.
16.9,16.75,463902,7,0,7,new.003.043.
16.9,17.01,464016,7,0,7,new.003.043.
17.39,17.01,464109,7,0,7,new.003.043.
17.39,17.35,464212,7,0,7,new.003.043.
17.87,17.35,464314,7,0,7,new.003.043.
17.87,17.95,464416,7,0,7,new.003.043.
18.63,17.95,464527,7,0,7,new.003.043.
18.63,18.61,464619,7,0,7,new.003.043.
19.04,19.22,464721,7,0,7,new.003.043.
19.04,19.22,464823,7,0,7,new.003.043.
19.67,19.830000000000002,464927,7,0,7,new.003.043.
19.67,19.830000000000002,465028,7,0,7,new.003.043.
20.2,20.45,465131,9,0,9,new.003.043.
20.2,20.45,465235,9,0,9,new.003.043.
20.96,21.09,465338,9,0,9,new.003.043.
20.96,21.09,465439,9,0,9,new.003.043.
21.72,22.02,465543,9,0,9,new.003.043.
21.72,22.02,465636,9,0,9,new.003.043.
22.53,22.66,465738,9,0,9,new.003.043.
22.53,22.66,465843,9,0,9,new.003.043.
23.29,23.76,465944,9,0,9,new.003.043.
23.29,23.76,466047,9,0,9,new.003.043.
24.28,24.38,466150,9,0,9,new.003.043.
24.28,24.38,466262,9,0,9,new.003.043.
25.13,25.35,466345,9,0,9,new.003.043.
25.13,25.35,466447,9,0,9,new.003.044.
25.86,26.17,466551,9,0,9,new.003.044.
25.86,26.17,466653,9,0,9,new.003.044.
26.96,26.86,466751,9,0,9,new.003.044.
26.96,26.86,466852,9,0,9,new.003.044.
27.41,27.95,466953,9,0,9,new.003.044.
27.41,27.95,467061,9,0,9,new.003.044.
28.5,28.560000000000002,467155,9,0,9,new.003.044.
29.18,28.560000000000002,467257,9,0,9,new.003.044.
29.18,29.54,467367,9,0,9,new.003.044.
30.060000000000002,29.54,467459,9,0,9,new.003.044.
30.060000000000002,30.25,467562,9,0,9,new.003.044.
30.94,30.25,467665,9,0,9,new.003.044.
30.94,31.2,467770,9,0,9,new.003.044.
32.02,31.2,467866,9,0,9,new.003.044.
32.02,31.98,467973,7,0,7,new.003.044.
32.67,31.98,468074,7,0,7,new.003.044.
32.67,32.87,468166,5,0,5,new.003.044.
33.22,32.87,468269,3,0,3,new.003.044.
33.22,33.58,468374,3,0,3,new.003.044.
33.88,33.58,468478,3,0,3,new.003.044.
33.88,34.01,468581,3,0,3,new.003.044.
34.19,34.01,468677,3,0,3,new.003.044.
34.19,34.37,468781,3,0,3,new.003.044.
34.47,34.37,468884,3,0,3,new.003.044.
34.47,34.62,468985,3,0,3,new.003.044.
34.71,34.62,469089,3,0,3,new.003.044.
35.08,34.99,469198,15,0,0,new.003.044.
35.08,35.08,469300,15,0,0,new.003.044.
35.300000000000004,35.08,469401,15,0,0,new.003.044.
35.300000000000004,35.34,469505,15,0,0,new.003.044.
34.94,35.34,469606,15,0,0,new.003.044.
34.94,35.36,469709,15,0,0,new.003.044.
35.45,35.36,469810,15,0,0,new.003.044.
35.45,35.08,469902,15,0,0,new.003.044.
35.13,35.08,470013,15,0,3,new.003.044.
35.13,35.34,470103,3,0,3,new.003.044.
35.410000000000004,35.34,470208,3,0,3,new.003.044.
35.410000000000004,35.15,470309,3,0,3,new.003.044.
35.33,35.15,470412,3,0,3,new.003.044.
35.33,35.300000000000004,470513,3,0,3,new.003.044.
35.5,35.300000000000004,470615,3,0,3,new.003.044.
35.5,35.4,470718,3,0,3,new.003.044.
35.51,35.550000000000004,470819,3,0,3,new.003.044.
35.51,35.550000000000004,470926,3,0,3,new.003.044.
35.550000000000004,35.61,471028,3,0,3,new.003.044.
35.550000000000004,35.61,471130,3,0,3,new.003.044.
35.81,35.84,471223,3,0,3,new.003.044.
35.81,35.84,471332,3,0,3,new.003.044.
36.01,36.230000000000004,471452,3,0,3,new.003.044.
36.01,36.230000000000004,471602,3,0,3,new.003.044.
36.28,36.43,471634,3,0,3,new.003.044.
36.28,36.43,471738,3,0,3,new.003.044.
36.550000000000004,36.56,471841,3,0,3,new.003.044.
36.550000000000004,36.56,471937,3,0,3,new.003.044.
36.84,36.85,472050,15,0,0,new.003.044.
36.84,36.85,472205,15,0,0,new.003.044.
36.99,36.97,472251,15,0,0,new.003.044.
36.99,36.97,472439,15,0,0,new.003.044.
37.050000000000004,36.77,472553,15,0,0,new.003.044.
37.34,37.09,472709,15,0,0,new.003.044.
37.34,37.09,472762,15,0,0,new.003.044.
36.78,36.93,472951,15,0,0,new.003.044.
36.78,36.93,473053,15,0,0,new.003.044.
37.06,37.0,473159,15,0,0,new.003.044.
37.06,37.0,473251,15,0,0,new.003.044.
36.64,36.78,473354,15,0,0,new.003.044.
36.64,36.78,473455,15,0,3,new.003.044.
36.82,36.94,473557,3,0,3,new.003.044.
36.9,36.94,473658,3,0,3,new.003.044.
36.9,36.61,473772,3,0,3,new.003.044.
36.730000000000004,36.61,473864,3,0,3,new.003.044.
36.730000000000004,36.730000000000004,473967,3,0,3,new.003.044.
37.03,36.730000000000004,474060,3,0,3,new.003.044.
37.03,36.58,474166,3,0,3,new.003.044.
36.83,36.58,474267,3,0,3,new.003.044.
36.83,36.910000000000004,474372,3,0,3,new.003.044.
36.94,36.910000000000004,474473,3,0,3,new.003.044.
36.94,36.96,474575,3,0,3,new.003.044.
37.29,36.96,474675,3,0,3,new.003.044.
37.29,37.31,474777,3,0,3,new.003.044.
37.32,37.31,474882,3,0,3,new.003.044.
37.32,37.53,474984,15,0,0,new.003.044.
37.62,37.53,475078,15,0,0,new.003.044.
37.62,37.67,475182,15,0,0,new.003.044.
37.9,37.67,475283,15,0,0,new.003.044.
37.9,37.67,475386,15,0,0,new.003.044.
37.61,37.67,475488,15,0,0,new.003.044.
37.61,37.94,475589,15,0,0,new.003.044.
37.87,37.94,475691,15,0,0,new.003.044.
37.87,37.65,475795,15,0,0,new.003.044.
37.660000000000004,37.65,475897,15,0,0,new.003.044.
37.660000000000004,37.74,476000,15,0,0,new.003.044.
37.65,37.74,476098,15,0,0,new.003.044.
37.65,37.61,476202,15,0,0,new.003.044.
37.79,37.61,476306,15,0,0,new.003.044.
37.79,37.68,476410,15,0,0,new.003.044.
37.49,37.68,476503,15,0,0,new.003.045.
37.49,37.63,476608,15,0,0,new.003.045.
37.67,37.63,476716,15,0,0,new.003.045.
37.67,37.67,476811,15,0,0,new.003.045.
37.39,37.67,476912,-3,0,-3,new.003.045.
37.39,37.4,477013,-5,0,-5,new.003.045.
37.6,37.6,477116,-7,0,-7,new.003.045.
37.6,37.6,477223,-7,0,-7,new.003.045.
37.15,37.02,477325,-7,0,-7,new.003.045.
37.15,37.02,477427,-7,0,-7,new.003.045.
37.26,37.08,477531,-7,0,-7,new.003.045.
37.26,37.08,477623,-7,0,-7,new.003.045.
36.92,36.88,477724,-7,0,-7,new.003.045.
36.31,36.300000000000004,477852,-7,0,-7,new.003.045.
36.31,36.300000000000004,477966,-7,0,-7,new.003.045.
36.160000000000004,35.94,478049,-7,0,-7,new.003.045.
36.160000000000004,35.94,478152,-7,0,-7,new.003.045.
35.730000000000004,35.52,478249,-7,0,-7,new.003.045.
35.730000000000004,35.52,478357,-7,0,-7,new.003.045.
35.31,34.94,478465,-5,0,-5,new.003.045.
35.31,34.94,478546,-3,0,-3,new.003.045.
34.86,34.58,478648,15,0,0,new.003.045.
34.86,34.58,478751,15,0,0,new.003.045.
34.67,34.54,478852,15,0,0,new.003.045.
34.67,34.54,478954,15,0,0,new.003.045.
34.5,34.6,479051,15,0,0,new.003.045.
34.5,34.6,479159,15,0,0,new.003.045.
34.38,34.35,479254,15,0,0,new.003.045.
34.44,34.35,479360,15,0,0,new.003.045.
34.44,34.36,479455,15,0,0,new.003.045.
34.35,34.36,479557,15,0,0,new.003.045.
34.35,34.42,479659,15,0,0,new.003.045.
34.38,34.42,479762,15,0,0,new.003.045.
34.38,34.24,479863,15,0,0,new.003.045.
34.230000000000004,34.24,479966,15,0,0,new.003.045.
34.230000000000004,34.29,480069,15,0,0,new.003.045.
34.36,34.29,480171,15,0,0,new.003.045.
34.36,34.17,480273,15,0,0,new.003.045.
34.1,34.17,480374,15,0,0,new.003.045.
34.1,34.33,480477,15,0,0,new.003.045.
34.25,34.33,480582,-3,0,-3,new.003.045.
34.25,33.910000000000004,480687,-5,0,-5,new.003.045.
34.13,33.910000000000004,480843,-5,0,-5,new.003.045.
34.13,33.96,480883,-5,0,-5,new.003.045.
34.08,33.96,481049,-7,0,-7,new.003.045.
34.08,33.910000000000004,481090,-7,0,-7,new.003.045.
33.85,33.910000000000004,481287,-7,0,-7,new.003.045.
33.85,33.77,481390,-7,0,-7,new.003.045.
33.480000000000004,33.77,481496,-7,0,-7,new.003.045.
33.480000000000004,33.4,481588,-7,0,-7,new.003.045.
33.12,33.4,481689,-7,0,-7,new.003.045.
33.12,32.86,481793,-7,0,-7,new.003.045.
32.7,32.86,481899,-5,0,-5,new.003.045.
32.7,32.53,481998,-3,0,-3,new.003.045.
32.32,32.53,482099,15,0,0,new.003.045.
32.32,32.24,482201,15,0,0,new.003.045.
32.07,32.24,482304,15,0,0,new.003.045.
32.07,31.91,482406,15,0,0,new.003.045.
31.89,31.91,482508,15,0,0,new.003.045.
31.89,31.92,482614,15,0,0,new.003.045.
31.85,31.92,482716,15,0,0,new.003.045.
31.85,31.720000000000002,482808,15,0,0,new.003.045.
31.91,31.720000000000002,482919,15,0,0,new.003.045.
31.91,31.830000000000002,483015,15,0,0,new.003.045.
31.76,31.76,483121,15,0,0,new.003.045.
31.76,31.76,483217,15,0,0,new.003.045.
31.78,31.7,483328,-3,0,-3,new.003.045.
31.78,31.7,483421,-5,0,-5,new.003.045.
31.830000000000002,31.71,483526,-5,0,-5,new.003.045.
31.830000000000002,31.71,483632,-7,0,-7,new.003.045.
31.7,31.720000000000002,483738,-7,0,-7,new.003.045.
31.7,31.720000000000002,483831,-7,0,-7,new.003.045.
31.52,31.470000000000002,483941,-7,0,-7,new.003.045.
31.52,31.470000000000002,484037,-7,0,-7,new.003.045.
31.330000000000002,31.25,484130,-7,0,-7,new.003.045.
31.330000000000002,31.25,484232,-7,0,-7,new.003.045.
30.96,30.900000000000002,484334,-7,11,-7,new.003.045.
30.96,30.900000000000002,484437,-7,11,-7,new.003.045.
30.6,30.560000000000002,484547,-7,11,-7,new.003.045.
30.6,30.560000000000002,484647,-7,11,-7,new.003.045.
30.28,30.060000000000002,484743,-7,11,-7,new.003.045.
30.28,30.060000000000002,484851,-7,11,-7,new.003.045.
29.77,29.46,484956,-7,11,-7,new.003.045.
29.77,29.46,485049,-7,11,-7,new.003.045.
29.41,29.05,485151,-5,9,-5,new.003.045.
28.88,29.05,485259,-5,11,-5,new.003.045.
28.88,28.63,485354,-3,11,-3,new.003.045.
28.39,28.63,485456,15,9,0,new.003.045.
28.39,28.28,485557,15,11,0,new.003.045.
28.19,28.28,485658,15,11,0,new.003.045.
28.19,28.12,485771,15,11,0,new.003.045.
28.05,28.12,485862,15,11,0,new.003.045.
27.91,28.18,485987,15,9,0,new.003.045.
27.91,27.69,486088,15,9,0,new.003.045.
27.97,27.69,486181,15,9,0,new.003.045.
27.97,28.07,486285,15,9,0,new.003.045.
27.88,28.07,486386,15,7,0,new.003.045.
27.88,27.67,486491,15,7,0,new.003.046.
27.95,27.67,486591,15,7,0,new.003.046.
27.95,27.95,486683,15,5,0,new.003.046.
27.98,27.95,486789,15,5,0,new.003.046.
27.98,27.810000000000002,486891,-3,5,-3,new.003.046.
27.76,27.810000000000002,486993,-5,5,-5,new.003.046.
27.76,27.810000000000002,487097,-5,3,-5,new.003.046.
27.72,27.810000000000002,487202,-5,3,-5,new.003.046.
27.72,27.650000000000002,487309,-7,3,-7,new.003.046.
27.650000000000002,27.650000000000002,487390,-9,3,-9,new.003.046.
27.650000000000002,27.53,487493,-9,3,-9,new.003.046.
27.43,27.53,487595,-9,3,-9,new.003.046.
27.43,27.26,487696,-9,3,-9,new.003.046.
27.02,27.26,487806,-9,3,-9,new.003.046.
27.02,26.88,487900,-9,3,-9,new.003.046.
26.51,26.88,488004,-9,3,-9,new.003.046.
26.51,26.25,488106,-9,3,-9,new.003.046.
25.71,26.25,488210,-9,3,-9,new.003.046.
25.71,25.47,488312,-9,3,-9,new.003.046.
25.21,25.47,488413,-9,3,-9,new.003.046.
25.21,24.89,488506,-9,3,-9,new.003.046.
24.52,24.89,488619,-9,3,-9,new.003.046.
24.52,24.42,488720,-9,3,-9,new.003.046.
23.8,23.59,488811,-9,5,-9,new.003.046.
23.8,23.59,488913,-9,5,-9,new.003.046.
23.27,22.87,489022,-9,5,-9,new.003.046.
23.27,22.87,489125,-9,5,-9,new.003.046.
22.580000000000002,22.48,489223,-9,5,-9,new.003.046.
22.580000000000002,22.48,489326,-9,5,-9,new.003.046.
21.92,21.64,489488,-9,5,-9,new.003.046.
21.92,21.64,489548,-9,7,-9,new.003.046.
21.36,21.11,489691,-9,7,-9,new.003.046.
21.36,21.11,489732,-9,7,-9,new.003.046.
20.56,20.42,489939,-9,7,-9,new.003.046.
20.56,20.42,490039,-9,9,-9,new.003.046.
19.96,19.77,490133,-9,9,-9,new.003.046.
19.96,19.77,490246,-9,11,-9,new.003.046.
19.32,19.03,490340,-9,11,-9,new.003.046.
19.32,19.03,490444,-7,13,-7,new.003.046.
18.6,19.03,490546,-7,13,-7,new.003.046.
18.6,19.03,490649,-7,0,-7,new.003.046.
17.990000000000002,17.830000000000002,490753,-7,0,-7,new.003.046.
17.990000000000002,17.830000000000002,490855,-7,0,-7,new.003.046.
17.43,17.29,490954,-7,0,-7,new.003.046.
17.43,17.29,491057,-7,0,-7,new.003.046.
16.93,16.86,491151,-7,0,-7,new.003.046.
16.43,16.86,491254,-7,0,-7,new.003.046.
16.43,16.32,491360,-7,0,-7,new.003.046.
16.01,16.32,491466,-7,0,-7,new.003.046.
16.01,15.82,491558,-7,0,-7,new.003.046.
15.46,15.82,491661,-7,0,-7,new.003.046.
15.46,15.290000000000001,491763,-7,0,-7,new.003.046.
14.97,15.290000000000001,491865,-7,0,-7,new.003.046.
14.97,14.76,491968,-7,0,-7,new.003.046.
14.44,14.76,492074,-7,0,-7,new.003.046.
14.44,14.27,492176,-7,0,-7,new.003.046.
13.92,14.27,492270,-7,0,-7,new.003.046.
13.92,13.73,492374,-7,0,-7,new.003.046.
13.38,13.73,492482,-7,0,-7,new.003.046.
13.38,13.22,492574,-7,0,-7,new.003.046.
12.86,13.22,492675,-7,0,-7,new.003.046.
12.86,12.67,492778,-7,0,-7,new.003.046.
12.31,12.67,492879,-7,0,-7,new.003.046.
12.31,12.19,492981,-7,0,-7,new.003.046.
11.76,12.19,493087,-7,0,-7,new.003.046.
11.76,11.57,493191,-7,0,-7,new.003.046.
11.200000000000001,11.57,493292,-7,0,-7,new.003.046.
11.200000000000001,10.99,493394,-7,0,-7,new.003.046.
10.6,10.99,493490,-7,0,-7,new.003.046.
10.6,10.450000000000001,493595,-7,0,-7,new.003.046.
10.1,10.450000000000001,493694,-9,0,-9,new.003.046.
10.1,9.92,493796,-9,0,-9,new.003.046.
9.52,9.92,493900,-9,0,-9,new.003.046.
9.52,9.26,494003,-9,0,-9,new.003.046.
8.700000000000001,9.26,494104,-9,0,-9,new.003.046.
8.700000000000001,8.49,494205,-9,0,-9,new.003.046.
7.86,8.49,494302,-9,0,-9,new.003.046.
7.86,7.58,494405,-9,0,-9,new.003.046.
7.04,6.7700000000000005,494532,-9,0,-9,new.003.046.
6.22,6.7700000000000005,494623,-9,0,-9,new.003.046.
6.22,5.95,494734,-9,0,-9,new.003.046.
5.38,5.15,494828,-9,0,-9,new.003.046.
5.38,5.15,494932,-9,0,-9,new.003.046.
4.57,4.3,495047,-9,0,-9,new.003.046.
4.57,4.3,495132,-9,0,-9,new.003.046.
3.72,3.47,495230,-9,0,-9,new.003.046.
3.72,3.47,495332,-9,0,-9,new.003.046.
2.92,2.85,495424,-7,0,-7,new.003.046.
2.92,2.85,495532,-7,0,-7,new.003.046.
2.24,1.98,495628,-7,0,-7,new.003.046.
2.24,1.98,495735,-7,0,-7,new.003.046.
1.62,1.6600000000000001,495828,-7,0,-7,new.003.046.
1.62,1.6600000000000001,495941,-5,0,-5,new.003.046.
1.3,1.2,496032,-5,0,-5,new.003.046.
1.3,1.2,496134,-3,0,-3,new.003.046.
0.71,0.75,496235,15,0,0,new.003.046.
0.71,0.75,496339,15,0,0,new.003.046.
0.51,0.36,496441,15,0,0,new.003.046.
0.51,0.36,496549,15,0,3,new.003.047.
0.4,0.59,496650,3,0,3,new.003.047.
0.4,0.59,496754,3,0,3,new.003.047.
0.0,0.0,496855,3,0,3,new.003.047.
0.0,0.0,496956,5,0,5,new.003.047.
0.32,0.28,497053,5,0,5,new.003.047.
0.38,0.28,497159,7,0,7,new.003.047.
0.38,0.22,497260,7,0,7,new.003.047.
0.34,0.22,497362,7,0,7,new.003.047.
0.34,0.46,497464,7,0,7,new.003.047.
0.76,0.46,497569,7,0,7,new.003.047.
0.76,0.76,497722,7,0,7,new.003.047.
1.23,0.76,497763,7,0,7,new.003.047.
1.23,1.43,497940,7,0,7,new.003.047.
1.98,1.43,497970,7,0,7,new.003.047.
1.98,2.18,498177,7,0,7,new.003.047.
2.67,2.18,498278,7,0,7,new.003.047.
2.67,2.85,498381,5,0,5,new.003.047.
3.34,2.85,498482,5,0,5,new.003.047.
3.34,3.54,498586,3,0,3,new.003.047.
3.97,3.54,498684,3,0,3,new.003.047.
3.97,4.14,498787,3,0,3,new.003.047.
4.47,4.14,498882,3,0,3,new.003.047.
4.47,4.58,498983,3,0,3,new.003.047.
4.8500000000000005,4.58,499086,3,0,3,new.003.047.
4.8500000000000005,4.95,499188,3,0,3,new.003.047.
5.22,4.95,499289,3,0,3,new.003.047.
5.22,5.3,499391,3,0,3,new.003.047.
5.57,5.3,499496,3,0,3,new.003.047.
5.57,5.65,499597,3,0,3,new.003.047.
5.94,5.65,499700,15,0,0,new.003.047.
5.94,6.04,499801,15,0,0,new.003.047.
6.28,6.04,499902,15,0,0,new.003.047.
6.28,6.390000000000001,500004,15,0,0,new.003.047.
6.5200000000000005,6.390000000000001,500105,15,0,0,new.003.047.
6.5200000000000005,6.57,500206,15,0,0,new.003.047.
6.36,6.57,500313,15,0,0,new.003.047.
6.36,6.84,500412,15,0,0,new.003.047.
6.67,6.42,500520,15,0,0,new.003.047.
6.67,6.42,500619,15,0,0,new.003.047.
6.47,6.640000000000001,500722,15,0,0,new.003.047.
6.47,6.640000000000001,500822,15,0,0,new.003.047.
6.65,6.51,500918,15,0,0,new.003.047.
6.65,6.51,501026,15,0,0,new.003.047.
6.58,6.62,501129,15,0,0,new.003.047.
6.58,6.62,501231,15,0,0,new.003.047.
6.59,6.57,501333,15,0,0,new.003.047.
6.59,6.57,501425,15,0,0,new.003.047.
6.640000000000001,6.61,501535,15,0,0,new.003.047.
6.640000000000001,6.61,501645,15,0,0,new.003.047.
6.59,6.62,501739,15,0,0,new.003.047.
6.59,6.62,501832,15,0,0,new.003.047.
6.61,6.62,501936,15,0,0,new.003.047.
6.61,6.62,502037,-3,0,-3,new.003.047.
6.61,6.59,502140,-5,0,-5,new.003.047.
6.63,6.61,502263,-5,0,-5,new.003.047.
6.63,6.61,502359,-5,0,-5,new.003.047.
6.5600000000000005,6.55,502457,-5,0,-5,new.003.047.
6.5600000000000005,6.55,502560,-5,0,-5,new.003.047.
6.37,6.37,502662,-5,0,-5,new.003.047.
6.15,6.37,502766,-5,0,-5,new.003.047.
6.15,6.1000000000000005,502881,-5,0,-5,new.003.047.
5.8500000000000005,6.1000000000000005,502972,-5,0,-5,new.003.047.
5.8500000000000005,5.74,503073,-5,0,-5,new.003.047.
5.49,5.74,503170,-5,0,-5,new.003.047.
5.49,5.3500000000000005,503272,-5,0,-5,new.003.047.
5.05,5.3500000000000005,503363,-5,0,-5,new.003.047.
5.05,4.91,503464,-5,0,-5,new.003.047.
4.6000000000000005,4.91,503567,-3,0,-3,new.003.047.
4.6000000000000005,4.43,503674,15,0,0,new.003.047.
4.16,4.43,503776,15,0,0,new.003.047.
4.16,4.05,503873,15,0,0,new.003.047.
3.9,4.05,503978,15,0,0,new.003.047.
3.9,4.11,504083,15,0,0,new.003.047.
3.88,4.11,504176,15,0,0,new.003.047.
3.88,3.72,504279,15,0,0,new.003.047.
4.0200000000000005,3.72,504380,15,0,0,new.003.047.
4.0200000000000005,3.97,504483,15,0,0,new.003.047.
3.85,3.97,504584,15,0,0,new.003.047.
3.85,3.84,504688,15,0,0,new.003.047.
3.7600000000000002,3.84,504792,15,0,0,new.003.047.
3.7600000000000002,3.91,504885,15,0,0,new.003.047.
3.91,3.91,504989,15,0,0,new.003.047.
3.91,3.85,505090,15,0,0,new.003.047.
3.81,3.85,505191,15,0,0,new.003.047.
3.81,3.9,505303,15,0,0,new.003.047.
3.89,3.9,505395,-3,0,-3,new.003.047.
3.89,3.87,505501,-5,0,-5,new.003.047.
3.92,3.87,505667,-5,0,-5,new.003.047.
3.92,3.91,505707,-5,0,-5,new.003.047.
3.88,3.91,505900,-5,0,-5,new.003.047.
3.88,3.8000000000000003,506014,-5,0,-5,new.003.047.
3.7,3.8000000000000003,506106,-5,0,-5,new.003.047.
3.7,3.64,506208,-5,0,-5,new.003.047.
3.38,3.3200000000000003,506310,15,0,0,new.003.047.
