grabNumber,grabMsec,deviceSec,deviceUsec,cameraProperties,episode
3084,406242,25549,82631,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.037.
3085,406367,25549,207621,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3086,406492,25549,332612,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3087,406617,25549,457603,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3088,406742,25549,582594,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3089,406867,25549,707585,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3090,406992,25549,832576,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3091,407117,25549,957567,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3092,407242,25550,82558,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3093,407367,25550,207549,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3094,407492,25550,332539,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3095,407617,25550,457530,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3096,407742,25550,582521,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3097,407867,25550,707512,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3098,407992,25550,832503,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3099,408116,25550,957494,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3100,408241,25551,82485,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3101,408366,25551,207476,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3102,408491,25551,332467,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3103,408616,25551,457457,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3104,408741,25551,582448,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3105,408866,25551,707439,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3106,408991,25551,832430,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3107,409116,25551,957421,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3108,409241,25552,82412,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3109,409366,25552,207403,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3110,409491,25552,332394,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3111,409616,25552,457384,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3112,409741,25552,582375,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3113,409866,25552,707366,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3114,409991,25552,832357,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3115,410116,25552,957348,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3116,410241,25553,82339,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3117,410366,25553,207330,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3118,410491,25553,332321,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3119,410616,25553,457312,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3120,410741,25553,582302,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3121,410866,25553,707293,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3122,410991,25553,832284,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3123,411116,25553,957275,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3124,411241,25554,82266,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3125,411366,25554,207257,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3126,411491,25554,332248,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3127,411616,25554,457239,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3128,411741,25554,582229,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3129,411866,25554,707220,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3130,411991,25554,832211,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3131,412116,25554,957202,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3132,412241,25555,82193,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3133,412366,25555,207184,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3134,412491,25555,332175,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3135,412616,25555,457166,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3136,412741,25555,582156,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3137,412866,25555,707147,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3138,412991,25555,832138,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3139,413116,25555,957129,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3140,413241,25556,82120,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3141,413366,25556,207111,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3142,413491,25556,332102,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3143,413616,25556,457093,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3144,413741,25556,582084,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3145,413866,25556,707074,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3146,413991,25556,832065,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3147,414116,25556,957056,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3148,414241,25557,82047,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3149,414366,25557,207038,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3150,414491,25557,332029,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3151,414616,25557,457020,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3152,414741,25557,582011,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3153,414866,25557,707002,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3154,414991,25557,831992,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3155,415116,25557,956983,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3156,415241,25558,81974,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3157,415366,25558,206965,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3158,415491,25558,331956,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3159,415616,25558,456947,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3160,415741,25558,581938,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3161,415866,25558,706929,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3162,415991,25558,831919,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3163,416116,25558,956910,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3164,416241,25559,81901,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.038.
3165,416366,25559,206892,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.039.
3166,416491,25559,331883,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.039.
3167,416616,25559,456874,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.039.
3168,416741,25559,581865,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.039.
3169,416866,25559,706856,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.039.
3170,416991,25559,831847,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.039.
3171,417116,25559,956837,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.039.
3172,417241,25560,81828,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.039.
3173,417366,25560,206819,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.039.
3174,417491,25560,331810,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.039.
